Reference,Generated,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore,BARTScore
Synthesis of Discipline-Based Education Research in Physics.,"Analogical transfer of learning from analogical transfer, Psychol. Bull. 115, 381 (1994)",0.1,0.0,0.1,0.8410109877586365,-4.467216491699219
Autonomous Tracking and Sampling of the Deep Chlorophyll Maximum Layer in an Open-Ocean Eddy by a Long-Range Autonomous Underwater Vehicle,Autonomous underwater vehicles in a cyclonic eddy in the North Pacific Subtropical Gyre,0.39999999999999997,0.12121212121212123,0.1714285714285714,0.8619245886802673,-4.512701511383057
"Collaborative Multi-Expert Active Learning for Mobile Health Monitoring: Architecture, Algorithms, and Evaluation",Multi-expert Machine Learning Architecture for Mobile Health Monitoring,0.7272727272727274,0.4,0.6363636363636364,0.9181100130081177,-4.192897319793701
"Identifying Gender Differences in Information Processing Style, Self-efficacy, and Tinkering for Robot Tele-operation",Gender Differences in Human-Robot Interaction,0.3809523809523809,0.21052631578947364,0.3809523809523809,0.8900306224822998,-4.406231880187988
Photoelectron angular distributions in negative-ion photodetachment from mixed sp states.,An analytical model for electron emission from an orbital described as a superposition of s- and p-type functions,0.06666666666666667,0.0,0.06666666666666667,0.8472324013710022,-6.679152011871338
A sticky thicket of glue cells: A comparative morphometric analysis of colloblasts in 20 species of comb jelly (phylum Ctenophora),Diversity and feeding ecology of ctenophores in comb jellies (phylum Tentaculata),0.3225806451612903,0.13793103448275862,0.3225806451612903,0.8641504049301147,-4.739980220794678
"Biosynthesis of F0, precursor of the F420 cofactor, requires a unique two radical-SAM domain enzyme and tyrosine as substrate.",Purification of F(0)-synthase and its in vitro activities.,0.13333333333333333,0.0,0.13333333333333333,0.8428800702095032,-4.864550590515137
Surface chemical heterogeneity modulates silica surface hydration,Tunable Surface Chemistry of Silica and chemically heterogeneous Surfaces,0.6250000000000001,0.14285714285714288,0.5,0.8748250603675842,-5.030182361602783
Excess noise in STM-style break junctions at room temperature,Nonquilibrium noise in atomic-scale gold junctions,0.3529411764705882,0.13333333333333333,0.3529411764705882,0.876829206943512,-4.89633321762085
"$K_{1, 3}$-covering red and blue points in the plane",Finite sets of red and blue points in the plane in general position,0.5833333333333334,0.5454545454545454,0.5833333333333334,0.8822793364524841,-4.566703796386719
System Identification of Alfred Zampa Memorial Bridge Using Dynamic Field Test Data,Modal properties of the Alfred Zampa Memorial Bridge (AZMB),0.4761904761904762,0.3157894736842105,0.4761904761904762,0.8754880428314209,-4.762048721313477
Delta-Doped Si/SiGe Zero-Bias Backward Diodes for Micro-Wave Detection,First directly-measured sensitivity performance of Si-based heterojunction backward detector,0.17391304347826086,0.0,0.17391304347826086,0.8510934114456177,-5.005282878875732
A Novel Method for the Extrinsic Calibration of a 2D Laser Rangefinder and a Camera,Point-to-plane constraints for extrinsically calibrating a camera and laser rangefinder,0.5925925925925926,0.23999999999999996,0.4444444444444445,0.8991833329200745,-2.793353319168091
Modeling and experiments of voltage transients of polymer electrolyte membrane fuel cells with the dead-ended anode,Effect of nitrogen accumulation on voltage transients of PEM fuel cells operating with dead-ended anode channels,0.5882352941176471,0.3125,0.5882352941176471,0.9263122081756592,-3.611316680908203
Interactions in diatomic dimers involving closed-shell metals.,Interaction energies of metallic dimers with alkaline earth metals,0.35294117647058826,0.0,0.35294117647058826,0.9012098908424377,-4.205340385437012
Oxygenated and water‐soluble organic aerosols in Tokyo,Measurement of Water-soluble Organic Aerosol in the Winter and Summer of 2004 in Tokyo,0.608695652173913,0.4761904761904762,0.5217391304347827,0.8790187239646912,-4.011551856994629
Intrinsic Mode Function Based Noise Power Estimation With Applications to Semiblind Spectrum Sensing Methods,A noise estimator for semiblind spectrum sensors,0.38095238095238093,0.10526315789473684,0.38095238095238093,0.8941324353218079,-5.351694583892822
"Random walks, random flows, and enhanced diffusivity in advection-diffusion equations",Enhanced diffusivity in Poiseuille flows,0.5000000000000001,0.28571428571428575,0.37499999999999994,0.8835446834564209,-5.073193550109863
Self-assembly and traveling wave ion mobility mass spectrometry analysis of hexacadmium macrocycles.,"Self-assembly of 1,3-di(4'-terpyridinyl)arenes by using the labile tpy-Cd(II)-tpy.",0.20000000000000004,0.07142857142857144,0.20000000000000004,0.8185641765594482,-4.515344142913818
Local time asymmetries and toroidal field line resonances: Global magnetospheric modeling in SWMF,"Local time asymmetry in toroidal field line resonance in the Space Weather Modeling Framework's global, terrestrial magnetospheric model",0.6875,0.4,0.625,0.922926664352417,-3.2373251914978027
High-field transport in two-dimensional graphene,Nonquilibrium phonon effect and electron-electron scattering in graphene.,0.25,0.0,0.25,0.8720760345458984,-4.367181301116943
High-frequency vibration of a conformal antenna structure,Coupling effects of an antenna and load-carrying airframe in an unmanned aerial vehicle,0.18181818181818182,0.0,0.18181818181818182,0.873755156993866,-5.080562114715576
Student Practice Opportunities in Core Mathematics Instruction: Exploring for a Goldilocks Effect for Kindergartners With Mathematics Difficulties,Student Practice Opportunities in Core Mathematics Instruction: A Goldilocks Effect,0.7407407407407407,0.64,0.7407407407407407,0.942078173160553,-2.6081981658935547
SILICON CARBIDE ABSORPTION FEATURES: DUST FORMATION IN THE OUTFLOWS OF EXTREME CARBON STARS,Infrared carbon stars without visible counterparts are generally known as extreme carbon stars,0.23076923076923078,0.16666666666666666,0.23076923076923078,0.8072534799575806,-4.378141403198242
Correction to Dinuclear PhotoCORMs: Dioxygen-Assisted Carbon Monoxide Uncaging from Long-Wavelength-Absorbing Metal-Metal-Bonded Carbonyl Complexes.,Photochemical release of caged carbon monoxide using long-wavelength visible and near-infrared light.,0.25,0.13333333333333333,0.25,0.8430304527282715,-4.987061023712158
"LFER Studies Evaluating Solvent Effects on an α-Chloro-and two β,β,β-Trichloro-Ethyl Chloroformate Esters","Solvent effects on solvolysis of three substrates: 2,2,2-trichloro-1,1-dimethylethyl chloroformate, and 1-chloroethyl chloroforms.",0.36363636363636365,0.12903225806451615,0.30303030303030304,0.8747103214263916,-3.927253007888794
Contradictory results from different methods for measuring direction of insect flight,Determining the ultimate direction of adult insect movement in headwater streams,0.2727272727272727,0.10000000000000002,0.2727272727272727,0.8765699863433838,-3.8358256816864014
Linear Space-Invariant System Identification And Mismatch Bounds For Estimation Of Dynamical Images,Estimation of System Dynamics in Linear Space-Invariant Systems,0.6363636363636364,0.4,0.3636363636363637,0.8875622153282166,-4.407277584075928
Fast FPGA Emulation of Analog Dynamics in Digitally-Driven Systems,High-Speed Link Transceiver Architecture for FPGA Emulation of Mixed-Signal Systems,0.3636363636363636,0.19999999999999998,0.3636363636363636,0.8877878189086914,-3.9688560962677
"Tungsten-catalyzed heterocycloisomerization approach to 4,5-dihydro-benzo[b]furans and -indoles.","W(CO)(5)·THF-catalyzed cycloisomerization of bicyclo[4.1.0] substrates to afford mono C4-substituted 4,5-dihydro-benzo[b]furans and -indoles.",0.5263157894736842,0.38888888888888895,0.5263157894736842,0.905543863773346,-1.6134437322616577
Southward Shift of the Pacific ITCZ During the Holocene,Climatic and biospheric shifts in the tropical Pacific during the Holocene,0.6,0.22222222222222224,0.6,0.895626962184906,-4.660116672515869
THE OUTER DISKS OF DWARF IRREGULAR GALAXIES,The properties of extreme outer stellar disks,0.5714285714285714,0.0,0.42857142857142855,0.8427667021751404,-4.631924152374268
Continuous and discontinuous topological quantum phase transitions,"Quantum phase transition between noninteracting, time-reversal symmetric topological and trivial insulators",0.5263157894736842,0.23529411764705885,0.3157894736842105,0.8720968961715698,-3.856811285018921
Adaptive error control during gradient search for an elliptic optimization problem,Adaptive Optimization of a Quantity of Interest,0.2222222222222222,0.0,0.2222222222222222,0.8806122541427612,-5.677030563354492
Detecting cognitive and physical stress through typing behavior,Monitoring Cognitive and Physical Function Using Keystroke and Text,0.35294117647058826,0.26666666666666666,0.35294117647058826,0.8978164196014404,-4.558890342712402
Unemployment Insurance and Unemployment Accounts: The Best of Both Worlds,A hybrid policy for unemployment accounts,0.25,0.14285714285714285,0.25,0.8894164562225342,-3.8865182399749756
Retention Testing Methodology for STTRAM,"The Impact of Process Variation, Temperature, and Noise on Data Retention Testing",0.23529411764705882,0.13333333333333333,0.23529411764705882,0.8619259595870972,-5.549627304077148
When do the availability codes make the stored data more available?,Impact of availability on download latency in distributed storage systems,0.09523809523809525,0.0,0.09523809523809525,0.8679161071777344,-4.529848575592041
Uncovering the orbit of the hercules dwarf galaxy,New chemo-kinematics of the Hercules dwarf galaxy based on Keck II-DEIMOS spectroscopy,0.45454545454545453,0.4,0.45454545454545453,0.8526702523231506,-4.275343894958496
Line size adaptivity analysis of parameterized loop nests for direct mapped data cache,Quantification of cache-line size adaptivity using static analysis,0.5454545454545455,0.2,0.3636363636363637,0.8869550228118896,-5.866620063781738
Calculation of Transition State Energies in the HCN-HNC Isomerization with an Algebraic Model.,Spectroscopic characterization of the bond breaking HCN-HNC isomerization reaction,0.41666666666666663,0.18181818181818185,0.41666666666666663,0.8975822329521179,-3.174813747406006
Anomalous isoelectronic chalcogen rejection in 2D anisotropic vdW TiS3(1-x)Se3x trichalcogenides.,Unusual alloying rejection behavior in TiS3(1-x)Se3x vdW crystals,0.5833333333333334,0.2727272727272727,0.4999999999999999,0.8914828896522522,-3.041355848312378
A weak type bound for a singular integral,First order $d$-commutator introduced by Christ and Journ\'e,0.0,0.0,0.0,0.805107831954956,-7.384764194488525
Climate-Water Adaptation for Future US Electricity Infrastructure.,Climate-Water Adaptation in U.S. Power System Planning,0.35294117647058826,0.26666666666666666,0.35294117647058826,0.9595308899879456,-2.50661301612854
The case for sequencing the genome of the electric eel Electrophorus electricus,"Dynamics of Neurobiology, School of Biological Sciences, University of Phoenix, Lafayette, LA 70504, U.S.A. and {Biotechnology Center, 425 Henry Mall, Madison, WI 53706}",0.05405405405405406,0.0,0.05405405405405406,0.7743837237358093,-5.778215408325195
Electrical conductivity of the Pampean shallow subduction region of Argentina near 33 S: Evidence for a slab window,Three‐dimensional interpretation of 117 long period magnetotelluric sites in western Argentina,0.13333333333333333,0.0,0.13333333333333333,0.8322750329971313,-5.770169734954834
Advancing Community Science Literacy,The role of museums in the evolution of science literacy,0.28571428571428575,0.16666666666666666,0.28571428571428575,0.8993196487426758,-6.249977111816406
Imperfect pathogen detection from non‐invasive skin swabs biases disease inference,Estimating pathogen prevalence and infection intensity from skin swabs collected from an amphibian community in Panama,0.2962962962962963,0.08,0.2962962962962963,0.8929671049118042,-5.044223785400391
